Date,Member,Company,Project,Location,Department,Service #,Hours,Notes,Billable
27/01/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,0.12,Emailed Dan to try and start some of the MPS config,Billable
26/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,0,Currently waiting on Euan to update following communication with the client. ,Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.4,I called Kacie.  I then spoke Kacie through the setup.  I then ran through the process with Kacie and it seems that it was not giving Kacie the option to sing in with a work or school account.  So I got a Teams call with Kacie going because of this and could see exactly what the issue is.  It looks like on the PC that Kacie was unable to select sign into Work or School account.  I advised I will speak with Michael and be back in contact with her later today.,Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.1,"Hi Kacie,  Am I right in thinking the laptop currently has Windows 11 Home on it?  As I think we may need to create a local account upgrade the licensing to Pro and then adding the Work account.  Kind Regards, Chris Lovell",Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.05,"Hi Kacie,  I've looked at the link, and I believe as it doesn't specify it may well be Windows 11 Home.  What time will you be available this afternoon after 2pm?  Kind Regards, Chris Lovell",Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.07,"Hi Kacie,  What time do you finish today?  Kind Regards, Chris Lovell",Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.02,"Hi Kacie,  Are you free for me to call you on Teams now?  Kind Regards, Chris Lovell",Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.78,"Kacie called in.  I advised there is a way to bypass to create a local account.  The bypass is trying to log into Windows home with a locked dummy account and then it leads you to create local details.  So we used these details and it worked.  Kacie was able to get through and created a local account whilst I was till on the call.  I was then able to direct Kacie to upgrade the Windows to Pro in which was done with updates which took around 10 minutes.  We then were able to add Sneha's Work account.  This then updated everything and asked for MFA in which I advised can be set-up Monday.  I advised I will be available and they can call or email me for help.  Kacie asked about new user process in which I advised Michael will be in contact to discuss the process of a new user and how they would like the new user forms to look and what they wish to be included.  Kacie also asked about users being added to distribution lists and if she will be able to do this, I advised this is something we can do and I'm sure if agreed we'd be able to allow Kacie access to do this herself if she needed it, otherwise we can do it.  Kacie I believe wants admin to be able to do certain things, which given she is an admin and a main contact I'm sure we can allow her to have these but again this has to be agreed with the right people.  I advised Kacie, if she has any issues she can contact us and ask for me if she wishes too.",Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.05,"Hi Kacie,  As per our call, please feel free at any time for help to ask for me.  You can either email helpdesk@tridentgroup.co.uk with new requests/issues.  You can also call us on 01273 662777 and press option 2 to speak to me or one of my colleagues and we can open a ticket for you.  In regards to this laptop for Sneha please feel free to call me on the number above and ask for me, Chris, or you can message me on teams, chris.lovell@tridentgroup.co.uk.  Alternatively you can reply to tis email and I'll be happy to give you a call.  Thank you Kacie, it was  pleasure speaking with you today.  Have a good weekend should I not speak to you before.  Kind Regards, Chris Lovell",Billable
26/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.25,I emailed Junior in regards to some things me and Kacie discussed as part of the CDP.,Billable
25/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.07,"Good Morning Kacie,  Just to let you know, I have been assigned this ticket by Michael.  I will be looking into this, this morning for you and will be in contact with an update once I have investigated further.  Kind Regards, Chris Lovell",Billable
25/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.27,I logged into endpoint.microsoft.com.  After extensive searching I could not find the device in the IT Glue Configuration or in the endpoint manager on 365.  I will email Kacie as she is on annual leave until tomorrow.,Billable
25/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.02,"Hi Kacie,  I understand you are currently on annual leave.  I was wondering when you would be available tomorrow, as I'd like to run through the set-up process with you to see exactly where we get stuck.  So I will talk with you during set-up.  Kind Regards, Chris Lovell",Billable
25/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.02,"Hi Kacie,  10am would be perfect.  I'll give you a all around then, what would be the best number to contact you on?  Kind Regards, Chris Lovell",Billable
25/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.03,"Hi Kacie,  Thank you, 10:30am will be absolutely fine, I'll give you a call around then.  Kind Regards, Chris Lovell",Billable
25/01/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,876734,1.3,"Meeting with Jnr, ET to contact Dan and get a meeting arranged. ",Non-Billable
24/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,3,Completing onboarding in ITG.   Sent email to Dan with outstanding items that we need to do.  [image] ,Billable
24/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,3,Setting up MPS policies for features,Billable
24/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.02,Have emailed the client directly as they emailed me:   [image] ,Billable
24/01/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,874724,0.98,Reviewing MS email and organising catchup with Junior,Non-Billable
23/01/2023 00:00,LFeingold,Wilbury Stratton Consultants Ltd,,Trident Head Office,Business Operations,869100,0.45,discussed with Jack and Euan about billing for MPS - agreed quantity of 40 and to bill for whole of Jan and Feb (with Euan)  raised invoices and routed  added MPS to Main agreement for next month's invoice,Non-Billable
23/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875563,0.03,Checked Splash Note: Y Best Contact Information: 01273 741310 Is this a new Issue or Reoccurring:New How many users affected: 1  Start of Issue time:1456 Device Name/Description: New Device - Not on MPS - New Device Description of Issue: Unable to contact URL - Invalid Client - This happens when Alex is trying to set-up Brad.,Billable
23/01/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875563,0.12,"Spoke to Alex on the phone. Advised that he would more likely receive a response tomorrow morning, and not this evening, but that I could see if someone might be able to pick it up sooner. He is really keen to get it done soon as it is a US user and he says they will be unable to work if this ticket isn't done.  [image] ",Billable
23/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875563,0.03,"Hi Alex,  I have picked this ticket up for you now.  I will be in contact in due course with an update.  Kind Regards, Chris Lovell",Billable
23/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875563,0.42,"I logged into 365.  I then went too Endpoint and this did not show any error in the URL.  So went to AD, and it seems this did not show the device in question as part of the monitoring.  Then went too Admin and checked the licensing for Brad and he did not have the correct licensing (Microsoft 365 F1).  [image]  This is the license that has the intune on, assigned this and it allowed the user, Brad, to have Intune as an app on his account.  I will called Alex for him to attempt to get this PC set-up for Brad.  Alex advised he is happy with this as it is sorted now.  I will email Alex and close this ticket as resolved.",Billable
23/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875563,0.05,"Hi Alex,  As per our call, the issue is now resolved.  Do double check the apps are installed before leaving it as it may be a case of you need to force it through, however if you have any issues please call and ask for me personally, I'll be happy to help.  Kind Regards, Chris Lovell",Billable
23/01/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.67,Reviewing Microsoft licensing.,Non-Billable
20/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,0.5,Travel to site,No Charge
20/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,0.43,Travel to Trident,No Charge
20/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,2.17,Admin and discovery of the network. ,Billable
20/01/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,874724,0.28,Catch up with Michael and Jack,Non-Billable
20/01/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,3.07, [image] ,Billable
20/01/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,0.35,Walked to site,No Charge
20/01/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,2.25,On site meeting with Dan to get some on-boarding completed Walked site General overview of their setup etc. ,Billable
20/01/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,0.33,Travel back to Trident HQ,No Charge
20/01/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,1.65,On-boarding,Billable
20/01/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,1,Onboarding,Billable
10/01/2023 00:00,LFeingold,Wilbury Stratton Consultants Ltd,,Trident Head Office,Business Operations,870028,0.1,"Hello Dan,  We are all well, thank you!  How are you?  Apologies, I have amended this now and all invoices will go directly to Amy and Sarah on the Finance team.  Kind Regards  Lauren",Non-Billable
